sid,sentence
8920,"I must not, however, neglect the duties of my station, or refrain from declaring my amazement, at hearing that you received the young couple into your house as soon as they were married."
8921,It was an encouragement of vice;
8922,"and had I been the rector of Longbourn, I should very strenuously have opposed it."
8923,"You ought certainly to forgive them as a Christian, but never to admit them in your sight, or allow their names to be mentioned in your hearing.’"
8924,That is his notion of Christian forgiveness!
8925,"The rest of his letter is only about his dear Charlotte’s situation, and his expectation of a young olive-branch."
8926,"But, Lizzy, you look as if you did not enjoy it."
8927,"You are not going to be missish , I hope, and pretend to be affronted at an idle report."
8928,"For what do we live, but to make sport for our neighbours, and laugh at them in our turn?”"
8929,"“Oh,” cried Elizabeth, “I am exceedingly diverted."
8930,But it is so strange!”
8931,"“Yes, that is what makes it amusing."
8932,Had they fixed on any other man it would have been nothing;
8933,but his perfect indifference and your pointed dislike make it so delightfully absurd!
8934,"Much as I abominate writing, I would not give up Mr."
8935,Collins’s correspondence for any consideration.
8936,"Nay, when I read a letter of his, I cannot help giving him the preference even over Wickham, much as I value the impudence and hypocrisy of my son-in-law."
8937,"And pray, Lizzy, what said Lady Catherine about this report?"
8938,Did she call to refuse her consent?”
8939,To this question his daughter replied only with a laugh;
8940,"and as it had been asked without the least suspicion, she was not distressed by his repeating it."
8941,Elizabeth had never been more at a loss to make her feelings appear what they were not.
8942,It was necessary to laugh when she would rather have cried.
8943,Her father had most cruelly mortified her by what he said of Mr.
8944,Darcy’s indifference;
8945,"and she could do nothing but wonder at such a want of penetration, or fear that, perhaps, instead of his seeing too little , she might have fancied too much ."
8947,“The efforts of his aunt.”
8948,CHAPTER LVIII.
8950,"NSTEAD of receiving any such letter of excuse from his friend, as Elizabeth half expected Mr."
8951,"Bingley to do, he was able to bring Darcy with him to Longbourn before many days had passed after Lady Catherine’s visit."
8952,The gentlemen arrived early;
8953,"and, before Mrs."
8954,"Bennet had time to tell him of their having seen his aunt, of which her daughter sat in momentary dread, Bingley, who wanted to be alone with Jane, proposed their all walking out."
8955,It was agreed to.
8956,Mrs.
8957,"Bennet was not in the habit of walking, Mary could never spare time, but the remaining five set off together."
8958,"Bingley and Jane, however, soon allowed the others to outstrip them."
8959,"They lagged behind, while Elizabeth, Kitty, and Darcy were to entertain each other."
8960,Very little was said by either;
8961,Kitty was too much afraid of him to talk;
8962,Elizabeth was secretly forming a desperate resolution;
8963,"and, perhaps, he might be doing the same."
8964,"They walked towards the Lucases’, because Kitty wished to call upon Maria;"
8965,"and as Elizabeth saw no occasion for making it a general concern, when Kitty left them she went boldly on with him alone."
8966,Now was the moment for her resolution to be executed;
8967,"and while her courage was high, she immediately said,— “Mr."
8968,"Darcy, I am a very selfish creature, and for the sake of giving relief to my own feelings care not how much I may be wounding yours."
8969,I can no longer help thanking you for your unexampled kindness to my poor sister.
8970,Ever since I have known it I have been most anxious to acknowledge to you how gratefully I feel it.
8971,Were it known to the rest of my family I should not have merely my own gratitude to express.”
8972,"“I am sorry, exceedingly sorry,” replied Darcy, in a tone of surprise and emotion, “that you have ever been informed of what may, in a mistaken light, have given you uneasiness."
8973,I did not think Mrs.
8974,Gardiner was so little to be trusted.”
8975,“You must not blame my aunt.
8976,Lydia’s thoughtlessness first betrayed to me that you had been concerned in the matter;
8977,"and, of course, I could not rest till I knew the particulars."
8978,"Let me thank you again and again, in the name of all my family, for that generous compassion which induced you to take so much trouble, and bear so many mortifications, for the sake of discovering them.”"
8979,"“If you will thank me,” he replied, “let it be for yourself alone. That"
8980,"the wish of giving happiness to you might add force to the other inducements which led me on, I shall not attempt to deny."
8981,But your family owe me nothing.
8982,"Much as I respect them, I believe I thought only of you .”"
8983,Elizabeth was too much embarrassed to say a word.
8984,"After a short pause, her companion added, “You are too generous to trifle with me."
8985,"If your feelings are still what they were last April, tell me so at once."
8986,My affections and wishes are unchanged;
8987,but one word from you will silence me on this subject for ever.”
8988,"Elizabeth, feeling all the more than common awkwardness and anxiety of his situation, now forced herself to speak;"
8989,"and immediately, though not very fluently, gave him to understand that her sentiments had undergone so material a change since the period to which he alluded, as to make her receive with gratitude and pleasure his present assurances."
8990,The happiness which this reply produced was such as he had probably never felt before;
8991,and he expressed himself on the occasion as sensibly and as warmly as a man violently in love can be supposed to do.
8992,"Had Elizabeth been able to encounter his eyes, she might have seen how well the expression of heartfelt delight diffused over his face became him:"
8993,but though she could not look she could listen;
8994,"and he told her of feelings which, in proving of what importance she was to him, made his affection every moment more valuable."
8995,They walked on without knowing in what direction.
8996,"There was too much to be thought, and felt, and said, for attention to any other objects."
8997,"She soon learnt that they were indebted for their present good understanding to the efforts of his aunt, who did call on him in her return through London, and there relate her journey to Longbourn, its motive, and the substance of her conversation with Elizabeth;"
8998,"dwelling emphatically on every expression of the latter, which, in her Ladyship’s apprehension, peculiarly denoted her perverseness and assurance, in the belief that such a relation must assist her endeavours to obtain that promise from her nephew which she had refused to give."
8999,"But, unluckily for her Ladyship, its effect had been exactly contrariwise."
9000,"“It taught me to hope,” said he, “as I had scarcely ever allowed myself to hope before."
9001,"I knew enough of your disposition to be certain, that had you been absolutely, irrevocably decided against me, you would have acknowledged it to Lady Catherine frankly and openly.”"
9002,"Elizabeth coloured and laughed as she replied, “Yes, you know enough of my frankness to believe me capable of that ."
9003,"After abusing you so abominably to your face, I could have no scruple in abusing you to all your relations.”"
9004,“What did you say of me that I did not deserve?
9005,"For though your accusations were ill-founded, formed on mistaken premises, my behaviour to you at the time had merited the severest reproof."
9006,It was unpardonable.
9007,I cannot think of it without abhorrence.”
9008,"“We will not quarrel for the greater share of blame annexed to that evening,” said Elizabeth."
9009,"“The conduct of neither, if strictly examined, will be irreproachable;"
9010,"but since then we have both, I hope, improved in civility.”"
9011,“I cannot be so easily reconciled to myself.
9012,"The recollection of what I then said, of my conduct, my manners, my expressions during the whole of it, is now, and has been many months, inexpressibly painful to me."
9013,"Your reproof, so well applied, I shall never forget:"
9014,‘Had you behaved in a more gentlemanlike manner.’
9015,Those were your words.
9016,"You know not, you can scarcely conceive, how they have tortured me;"
9017,"though it was some time, I confess, before I was reasonable enough to allow their justice.”"
9018,“I was certainly very far from expecting them to make so strong an impression.
9019,I had not the smallest idea of their being ever felt in such a way.”
9020,“I can easily believe it.
9021,"You thought me then devoid of every proper feeling, I am sure you did."
9022,"The turn of your countenance I shall never forget, as you said that I could not have addressed you in any possible way that would induce you to accept me.”"
9023,"“Oh, do not repeat what I then said."
9024,These recollections will not do at all.
9025,I assure you that I have long been most heartily ashamed of it.”
9026,Darcy mentioned his letter.
9027,"“Did it,” said he,—“did it soon make you think better of me?"
9028,"Did you, on reading it, give any credit to its contents?”"
9029,"She explained what its effects on her had been, and how gradually all her former prejudices had been removed."
9030,"“I knew,” said he, “that what I wrote must give you pain, but it was necessary."
9031,I hope you have destroyed the letter.
9032,"There was one part, especially the opening of it, which I should dread your having the power of reading again."
9033,I can remember some expressions which might justly make you hate me.”
9034,"“The letter shall certainly be burnt, if you believe it essential to the preservation of my regard;"
9035,"but, though we have both reason to think my opinions not entirely unalterable, they are not, I hope, quite so easily changed as that implies.”"
9036,"“When I wrote that letter,” replied Darcy, “I believed myself perfectly calm and cool;"
9037,but I am since convinced that it was written in a dreadful bitterness of spirit.”
9038,"“The letter, perhaps, began in bitterness, but it did not end so."
9039,The adieu is charity itself.
9040,But think no more of the letter.
9041,"The feelings of the person who wrote and the person who received it are now so widely different from what they were then, that every unpleasant circumstance attending it ought to be forgotten."
9042,You must learn some of my philosophy.
9043,Think only of the past as its remembrance gives you pleasure.”
9044,“I cannot give you credit for any philosophy of the kind.
9045,"Your retrospections must be so totally void of reproach, that the contentment arising from them is not of philosophy, but, what is much better, of ignorance."
9046,"But with me , it is not so."
9047,"Painful recollections will intrude, which cannot, which ought not to be repelled."
9048,"I have been a selfish being all my life, in practice, though not in principle."
9049,"As a child I was taught what was right , but I was not taught to correct my temper."
9050,"I was given good principles, but left to follow them in pride and conceit."
9051,"Unfortunately an only son (for many years an only child ), I was spoiled by my parents, who, though good themselves, (my father particularly, all that was benevolent and amiable,) allowed, encouraged, almost taught me to be selfish and overbearing, to care for none beyond my own family circle, to think meanly of all the rest of the world, to wish at least to think meanly of their sense and worth compared with my own."
9052,"Such I was, from eight to eight-and-twenty;"
9053,"and such I might still have been but for you, dearest, loveliest Elizabeth!"
9054,What do I not owe you!
9055,"You taught me a lesson, hard indeed at first, but most advantageous."
9056,"By you, I was properly humbled."
9057,I came to you without a doubt of my reception.
9058,You showed me how insufficient were all my pretensions to please a woman worthy of being pleased.”
9059,“Had you then persuaded yourself that I should?”
9060,“Indeed I had.
9061,What will you think of my vanity?
9062,"I believed you to be wishing, expecting my addresses.”"
9063,"“My manners must have been in fault, but not intentionally, I assure you."
9064,"I never meant to deceive you, but my spirits might often lead me wrong."
9065,How you must have hated me after that evening!”
9066,“Hate you!
9067,"I was angry, perhaps, at first, but my anger soon began to take a proper direction.”"
9068,“I am almost afraid of asking what you thought of me when we met at Pemberley.
9069,You blamed me for coming?”
9070,"“No, indeed, I felt nothing but surprise.”"
9071,“Your surprise could not be greater than mine in being noticed by you. My
9072,"conscience told me that I deserved no extraordinary politeness, and I confess that I did not expect to receive more than my due.”"
9073,"“My object then ,” replied Darcy, “was to show you, by every civility in my power, that I was not so mean as to resent the past;"
9074,"and I hoped to obtain your forgiveness, to lessen your ill opinion, by letting you see that your reproofs had been attended to."
9075,"How soon any other wishes introduced themselves, I can hardly tell, but I believe in about half an hour after I had seen you.”"
9076,"He then told her of Georgiana’s delight in her acquaintance, and of her disappointment at its sudden interruption;"
9077,"which naturally leading to the cause of that interruption, she soon learnt that his resolution of following her from Derbyshire in quest of her sister had been formed before he quitted the inn, and that his gravity and thoughtfulness there had arisen from no other struggles than what such a purpose must comprehend."
9078,"She expressed her gratitude again, but it was too painful a subject to each to be dwelt on farther."
9079,"After walking several miles in a leisurely manner, and too busy to know anything about it, they found at last, on examining their watches, that it was time to be at home."
9080,“What could have become of Mr.
9081,Bingley and Jane?”
9082,was a wonder which introduced the discussion of their affairs.
9083,Darcy was delighted with their engagement;
9084,his friend had given him the earliest information of it.
9085,“I must ask whether you were surprised?”
9086,said Elizabeth.
9087,“Not at all.
9088,"When I went away, I felt that it would soon happen.”"
9089,"“That is to say, you had given your permission."
9090,I guessed as much.”
9091,"And though he exclaimed at the term, she found that it had been pretty much the case."
9092,"“On the evening before my going to London,” said he, “I made a confession to him, which I believe I ought to have made long ago."
9093,I told him of all that had occurred to make my former interference in his affairs absurd and impertinent.
9094,His surprise was great.
9095,He had never had the slightest suspicion.
9096,"I told him, moreover, that I believed myself mistaken in supposing, as I had done, that your sister was indifferent to him;"
9097,"and as I could easily perceive that his attachment to her was unabated, I felt no doubt of their happiness together.”"
9098,Elizabeth could not help smiling at his easy manner of directing his friend.
9099,"“Did you speak from your own observation,” said she, “when you told him that my sister loved him, or merely from my information last spring?”"
9100,“From the former.
9101,"I had narrowly observed her, during the two visits which I had lately made her here;"
9102,and I was convinced of her affection.”
9103,"“And your assurance of it, I suppose, carried immediate conviction to him.”"
9104,“It did.
9105,Bingley is most unaffectedly modest.
9106,"His diffidence had prevented his depending on his own judgment in so anxious a case, but his reliance on mine made everything easy."
9107,"I was obliged to confess one thing, which for a time, and not unjustly, offended him."
9108,"I could not allow myself to conceal that your sister had been in town three months last winter, that I had known it, and purposely kept it from him."
9109,He was angry.
9110,"But his anger, I am persuaded, lasted no longer than he remained in any doubt of your sister’s sentiments."
9111,He has heartily forgiven me now.”
9112,Elizabeth longed to observe that Mr.
9113,Bingley had been a most delightful friend;
9114,so easily guided that his worth was invaluable;
9115,but she checked herself.
9116,"She remembered that he had yet to learn to be laughed at, and it was rather too early to begin."
9117,"In anticipating the happiness of Bingley, which of course was to be inferior only to his own, he continued the conversation till they reached the house."
9118,In the hall they parted.
9120,“Unable to utter a syllable.”
9121,CHAPTER LIX.
9123,"“ Y dear Lizzy, where can you have been walking to?”"
9124,"was a question which Elizabeth received from Jane as soon as she entered the room, and from all the others when they sat down to table."
9125,"She had only to say in reply, that they had wandered about till she was beyond her own knowledge."
9126,She coloured as she spoke;
9127,"but neither that, nor anything else, awakened a suspicion of the truth."
9128,"The evening passed quietly, unmarked by anything extraordinary."
9129,The acknowledged lovers talked and laughed;
9130,the unacknowledged were silent. Darcy
9131,was not of a disposition in which happiness overflows in mirth; and
9132,"Elizabeth, agitated and confused, rather knew that she was happy than felt herself to be so;"
9133,"for, besides the immediate embarrassment, there were other evils before her."
9134,She anticipated what would be felt in the family when her situation became known:
9135,she was aware that no one liked him but Jane;
9136,and even feared that with the others it was a dislike which not all his fortune and consequence might do away.
9137,At night she opened her heart to Jane.
9138,"Though suspicion was very far from Miss Bennet’s general habits, she was absolutely incredulous here."
9139,"“You are joking, Lizzy."
9140,This cannot be!
9141,Engaged to Mr.
9142,Darcy!
9143,"No, no, you shall not deceive me:"
9144,I know it to be impossible.”
9145,"“This is a wretched beginning, indeed!"
9146,My sole dependence was on you; and
9147,"I am sure nobody else will believe me, if you do not."
9148,"Yet, indeed, I am in earnest."
9149,I speak nothing but the truth.
9150,"He still loves me, and we are engaged.”"
9151,Jane looked at her doubtingly.
9152,"“Oh, Lizzy!"
9153,it cannot be.
9154,I know how much you dislike him.”
9155,“You know nothing of the matter.
9156,That is all to be forgot.
9157,Perhaps I did not always love him so well as I do now;
9158,but in such cases as these a good memory is unpardonable.
9159,This is the last time I shall ever remember it myself.
9160,” Miss Bennet still looked all amazement.
9161,"Elizabeth again, and more seriously, assured her of its truth."
9162,“Good heaven!
9163,can it be really so?
9164,"Yet now I must believe you,” cried Jane."
9165,"“My dear, dear Lizzy, I would, I do congratulate you;"
9166,but are you certain—forgive the question—are you quite certain that you can be happy with him?”
9167,“There can be no doubt of that.
9168,It is settled between us already that we are to be the happiest couple in the world.
9169,"But are you pleased, Jane? Shall"
9170,you like to have such a brother?”
9171,"“Very, very much."
9172,Nothing could give either Bingley or myself more delight.
9173,"But we considered it, we talked of it as impossible."
9174,And do you really love him quite well enough?
9175,"Oh, Lizzy!"
9176,do anything rather than marry without affection.
9177,Are you quite sure that you feel what you ought to do?”
9178,"“Oh, yes!"
9179,You will only think I feel more than I ought to do when I tell you all.”
9180,“What do you mean?”
9181,"“Why, I must confess that I love him better than I do Bingley."
9182,I am afraid you will be angry.”
9183,"“My dearest sister, now be, be serious."
9184,I want to talk very seriously. Let
9185,me know everything that I am to know without delay.
9186,Will you tell me how long you have loved him?”
9187,"“It has been coming on so gradually, that I hardly know when it began; but"
9188,I believe I must date it from my first seeing his beautiful grounds at Pemberley.”
9189,"Another entreaty that she would be serious, however, produced the desired effect;"
9190,and she soon satisfied Jane by her solemn assurances of attachment.
9191,"When convinced on that article, Miss Bennet had nothing further to wish."
9192,"“Now I am quite happy,” said she, “for you will be as happy as myself."
9193,I always had a value for him.
9194,"Were it for nothing but his love of you, I must always have esteemed him;"
9195,"but now, as Bingley’s friend and your husband, there can be only Bingley and yourself more dear to me."
9196,"But, Lizzy, you have been very sly, very reserved with me."
9197,How little did you tell me of what passed at Pemberley and Lambton!
9198,"I owe all that I know of it to another, not to you.”"
9199,Elizabeth told her the motives of her secrecy.
9200,She had been unwilling to mention Bingley;
9201,and the unsettled state of her own feelings had made her equally avoid the name of his friend:
9202,but now she would no longer conceal from her his share in Lydia’s marriage.
9203,"All was acknowledged, and half the night spent in conversation."
9204,“Good gracious!”
9205,cried Mrs.
9206,"Bennet, as she stood at a window the next morning, “if that disagreeable Mr."
9207,Darcy is not coming here again with our dear Bingley!
9208,What can he mean by being so tiresome as to be always coming here?
9209,"I had no notion but he would go a-shooting, or something or other, and not disturb us with his company."
9210,"What shall we do with him? Lizzy,"
9211,"you must walk out with him again, that he may not be in Bingley’s way.”"
9212,Elizabeth could hardly help laughing at so convenient a proposal;
9213,yet was really vexed that her mother should be always giving him such an epithet.
9214,"As soon as they entered, Bingley looked at her so expressively, and shook hands with such warmth, as left no doubt of his good information; and"
9215,"he soon afterwards said aloud, “Mrs."
9216,"Bennet, have you no more lanes hereabouts in which Lizzy may lose her way again to-day?”"
9217,“I advise Mr.
9218,"Darcy, and Lizzy, and Kitty,” said Mrs."
9219,"Bennet, “to walk to Oakham Mount this morning."
9220,"It is a nice long walk, and Mr."
9221,Darcy has never seen the view.”
9222,"“It may do very well for the others,” replied Mr."
9223,Bingley;
9224,“but I am sure it will be too much for Kitty.
9225,"Won’t it, Kitty?”"
9226,Kitty owned that she had rather stay at home.
9227,"Darcy professed a great curiosity to see the view from the Mount, and Elizabeth silently consented."
9228,"As she went upstairs to get ready, Mrs."
9229,"Bennet followed her, saying,— “I am quite sorry, Lizzy, that you should be forced to have that disagreeable man all to yourself;"
9230,but I hope you will not mind it.
9231,"It is all for Jane’s sake, you know;"
9232,and there is no occasion for talking to him except just now and then;
9233,so do not put yourself to inconvenience.”
9234,"During their walk, it was resolved that Mr."
9235,Bennet’s consent should be asked in the course of the evening:
9236,Elizabeth reserved to herself the application for her mother’s.
9237,She could not determine how her mother would take it;
9238,sometimes doubting whether all his wealth and grandeur would be enough to overcome her abhorrence of the man;
9239,"but whether she were violently set against the match, or violently delighted with it, it was certain that her manner would be equally ill adapted to do credit to her sense;"
9240,and she could no more bear that Mr.
9241,"Darcy should hear the first raptures of her joy, than the first vehemence of her disapprobation."
9242,"In the evening, soon after Mr."
9243,"Bennet withdrew to the library, she saw Mr."
9244,"Darcy rise also and follow him, and her agitation on seeing it was extreme."
9245,"She did not fear her father’s opposition, but he was going to be made unhappy, and that it should be through her means;"
9246,"that she , his favourite child, should be distressing him by her choice, should be filling him with fears and regrets in disposing of her, was a wretched reflection, and she sat in misery till Mr."
9247,"Darcy appeared again, when, looking at him, she was a little relieved by his smile."
9248,In a few minutes he approached the table where she was sitting with Kitty;
9249,"and, while pretending to admire her work, said in a whisper, “Go to your father;"
9250,he wants you in the library.”
9251,She was gone directly.
9252,"Her father was walking about the room, looking grave and anxious. “Lizzy,”"
9253,"said he, “what are you doing?"
9254,Are you out of your senses to be accepting this man?
9255,Have not you always hated him?”
9256,"How earnestly did she then wish that her former opinions had been more reasonable, her expressions more moderate!"
9257,It would have spared her from explanations and professions which it was exceedingly awkward to give; but
9258,"they were now necessary, and she assured him, with some confusion, of her attachment to Mr."
9259,Darcy.
9260,"“Or, in other words, you are determined to have him."
9261,"He is rich, to be sure, and you may have more fine clothes and fine carriages than Jane. But"
9262,will they make you happy?”
9263,"“Have you any other objection,” said Elizabeth, “than your belief of my indifference?”"
9264,“None at all.
9265,"We all know him to be a proud, unpleasant sort of man;"
9266,but this would be nothing if you really liked him.”
9267,"“I do, I do like him,” she replied, with tears in her eyes;"
9268,“I love him. Indeed
9269,he has no improper pride.
9270,He is perfectly amiable.
9271,You do not know what he really is;
9272,then pray do not pain me by speaking of him in such terms.”
9273,"“Lizzy,” said her father, “I have given him my consent."
9274,"He is the kind of man, indeed, to whom I should never dare refuse anything, which he condescended to ask."
9275,"I now give it to you , if you are resolved on having him."
9276,But let me advise you to think better of it.
9277,"I know your disposition, Lizzy."
9278,"I know that you could be neither happy nor respectable, unless you truly esteemed your husband, unless you looked up to him as a superior."
9279,Your lively talents would place you in the greatest danger in an unequal marriage.
9280,You could scarcely escape discredit and misery.
9281,"My child, let me not have the grief of seeing you unable to respect your partner in life."
9282,You know not what you are about.”
9283,"Elizabeth, still more affected, was earnest and solemn in her reply; and,"
9284,"at length, by repeated assurances that Mr."
9285,"Darcy was really the object of her choice, by explaining the gradual change which her estimation of him had undergone, relating her absolute certainty that his affection was not the work of a day, but had stood the test of many months’ suspense, and enumerating with energy all his good qualities, she did conquer her father’s incredulity, and reconcile him to the match."
9286,"“Well, my dear,” said he, when she ceased speaking, “I have no more to say."
9287,"If this be the case, he deserves you."
9288,"I could not have parted with you, my Lizzy, to anyone less worthy.”"
9289,"To complete the favourable impression, she then told him what Mr."
9290,Darcy had voluntarily done for Lydia.
9291,He heard her with astonishment.
9292,"“This is an evening of wonders, indeed!"
9293,"And so, Darcy did everything; made"
9294,"up the match, gave the money, paid the fellow’s debts, and got him his commission!"
9295,So much the better.
9296,It will save me a world of trouble and economy.
9297,"Had it been your uncle’s doing, I must and would have paid him;"
9298,but these violent young lovers carry everything their own way.
9299,"I shall offer to pay him to-morrow, he will rant and storm about his love for you, and there will be an end of the matter.”"
9300,He then recollected her embarrassment a few days before on his reading Mr.
9301,Collins’s letter;
9302,"and after laughing at her some time, allowed her at last to go, saying, as she quitted the room, “If any young men come for Mary or Kitty, send them in, for I am quite at leisure.”"
9303,Elizabeth’s mind was now relieved from a very heavy weight;
9304,"and, after half an hour’s quiet reflection in her own room, she was able to join the others with tolerable composure."
9305,"Everything was too recent for gaiety, but the evening passed tranquilly away;"
9306,"there was no longer anything material to be dreaded, and the comfort of ease and familiarity would come in time."
9307,"When her mother went up to her dressing-room at night, she followed her, and made the important communication."
9308,"Its effect was most extraordinary; for,"
9309,"on first hearing it, Mrs."
9310,"Bennet sat quite still, and unable to utter a syllable."
9311,"Nor was it under many, many minutes, that she could comprehend what she heard, though not in general backward to credit what was for the advantage of her family, or that came in the shape of a lover to any of them."
9312,"She began at length to recover, to fidget about in her chair, get up, sit down again, wonder, and bless herself."
9313,“Good gracious!
9314,Lord bless me!
9315,only think!
9316,dear me!
9317,Mr.
9318,Darcy!
9319,Who would have thought it?
9320,And is it really true?
9321,"Oh, my sweetest Lizzy!"
9322,how rich and how great you will be!
9323,"What pin-money, what jewels, what carriages you will have!"
9324,Jane’s is nothing to it—nothing at all.
9325,I am so pleased—so happy.
9326,Such a charming man!
9327,so handsome!
9328,so tall!
9329,"Oh, my dear Lizzy!"
9330,pray apologize for my having disliked him so much before.
9331,I hope he will overlook it.
9332,"Dear, dear Lizzy."
9333,A house in town!
9334,Everything that is charming!
9335,Three daughters married!
9336,Ten thousand a year!
9337,"Oh, Lord!"
9338,what will become of me?
9339,I shall go distracted.”
9340,This was enough to prove that her approbation need not be doubted;
9341,"and Elizabeth, rejoicing that such an effusion was heard only by herself, soon went away."
9342,"But before she had been three minutes in her own room, her mother followed her."
9343,"“My dearest child,” she cried, “I can think of nothing else."
9344,"Ten thousand a year, and very likely more!"
9345,’Tis as good as a lord!
9346,"And a special licence—you must and shall be married by a special licence. But,"
9347,"my dearest love, tell me what dish Mr."
9348,"Darcy is particularly fond of, that I may have it to-morrow.”"
9349,This was a sad omen of what her mother’s behaviour to the gentleman himself might be;
9350,"and Elizabeth found that, though in the certain possession of his warmest affection, and secure of her relations’ consent, there was still something to be wished for."
9351,But the morrow passed off much better than she expected;
9352,for Mrs.
9353,"Bennet luckily stood in such awe of her intended son-in-law, that she ventured not to speak to him, unless it was in her power to offer him any attention, or mark her deference for his opinion."
9354,Elizabeth had the satisfaction of seeing her father taking pains to get acquainted with him;
9355,and Mr.
9356,Bennet soon assured her that he was rising every hour in his esteem.
9357,"“I admire all my three sons-in-law highly,” said he."
9358,"“Wickham, perhaps, is my favourite;"
9359,but I think I shall like your husband quite as well as Jane’s.
9360,”
9361,“The obsequious civility.”
9362,CHAPTER LX.
9364,"LIZABETH’S spirits soon rising to playfulness again, she wanted Mr. Darcy"
9365,to account for his having ever fallen in love with her.
9366,“How could you begin?”
9367,said she.
9368,"“I can comprehend your going on charmingly, when you had once made a beginning;"
9369,but what could set you off in the first place?
9370,"” “I cannot fix on the hour, or the spot, or the look, or the words, which laid the foundation."
9371,It is too long ago.
9372,I was in the middle before I knew that I had begun.”
9373,"“My beauty you had early withstood, and as for my manners—my behaviour to you was at least always bordering on the uncivil, and I never spoke to you without rather wishing to give you pain than not."
9374,"Now, be sincere;"
9375,did you admire me for my impertinence?”
9376,“For the liveliness of your mind I did.”
9377,“You may as well call it impertinence at once.
9378,It was very little less. The
9379,"fact is, that you were sick of civility, of deference, of officious attention."
9380,"You were disgusted with the women who were always speaking, and looking, and thinking for your approbation alone."
9381,"I roused and interested you, because I was so unlike them ."
9382,Had you not been really amiable you would have hated me for it:
9383,"but in spite of the pains you took to disguise yourself, your feelings were always noble and just;"
9384,and in your heart you thoroughly despised the persons who so assiduously courted you.
9385,There—I have saved you the trouble of accounting for it; and
9386,"really, all things considered, I begin to think it perfectly reasonable."
9387,To be sure you know no actual good of me—but nobody thinks of that when they fall in love.”
9388,"“Was there no good in your affectionate behaviour to Jane, while she was ill at Netherfield?”"
9389,“Dearest Jane!
9390,who could have done less for her?
9391,But make a virtue of it by all means.
9392,"My good qualities are under your protection, and you are to exaggerate them as much as possible;"
9393,"and, in return, it belongs to me to find occasions for teasing and quarrelling with you as often as may be;"
9394,"and I shall begin directly, by asking you what made you so unwilling to come to the point at last?"
9395,"What made you so shy of me, when you first called, and afterwards dined here?"
9396,"Why, especially, when you called, did you look as if you did not care about me?”"
9397,"“Because you were grave and silent, and gave me no encouragement.”"
9398,“But I was embarrassed.”
9399,“And so was I.”
9400,“You might have talked to me more when you came to dinner.”
9401,“A man who had felt less might.”
9402,"“How unlucky that you should have a reasonable answer to give, and that I should be so reasonable as to admit it!"
9403,"But I wonder how long you would have gone on, if you had been left to yourself."
9404,I wonder when you would have spoken if I had not asked you!
9405,My resolution of thanking you for your kindness to Lydia had certainly great effect.
9406,"Too much , I am afraid;"
9407,"for what becomes of the moral, if our comfort springs from a breach of promise, for I ought not to have mentioned the subject?"
9408,This will never do.”
9409,“You need not distress yourself.
9410,The moral will be perfectly fair.
9411,Lady Catherine’s unjustifiable endeavours to separate us were the means of removing all my doubts.
9412,I am not indebted for my present happiness to your eager desire of expressing your gratitude.
9413,I was not in a humour to wait for an opening of yours.
9414,"My aunt’s intelligence had given me hope, and I was determined at once to know everything.”"
9415,"“Lady Catherine has been of infinite use, which ought to make her happy, for she loves to be of use."
9416,"But tell me, what did you come down to Netherfield for?"
9417,Was it merely to ride to Longbourn and be embarrassed? or
9418,had you intended any more serious consequences?
9419,"” “My real purpose was to see you , and to judge, if I could, whether I might ever hope to make you love me."
9420,"My avowed one, or what I avowed to myself, was to see whether your sister was still partial to Bingley, and if she were, to make the confession to him which I have since made.”"
9421,“Shall you ever have courage to announce to Lady Catherine what is to befall her?”
9422,"“I am more likely to want time than courage, Elizabeth."
9423,But it ought to be done;
9424,and if you will give me a sheet of paper it shall be done directly.”
9425,"“And if I had not a letter to write myself, I might sit by you, and admire the evenness of your writing, as another young lady once did."
9426,"But I have an aunt, too, who must not be longer neglected.”"
9427,From an unwillingness to confess how much her intimacy with Mr.
9428,"Darcy had been overrated, Elizabeth had never yet answered Mrs."
9429,Gardiner’s long letter;
9430,"but now, having that to communicate which she knew would be most welcome, she was almost ashamed to find that her uncle and aunt had already lost three days of happiness, and immediately wrote as follows:—"
9431,"“I would have thanked you before, my dear aunt, as I ought to have done, for your long, kind, satisfactory detail of particulars;"
9432,"but, to say the truth, I was too cross to write."
9433,You supposed more than really existed. But
9434,now suppose as much as you choose;
9435,"give a loose to your fancy, indulge your imagination in every possible flight which the subject will afford, and unless you believe me actually married, you cannot greatly err."
9436,"You must write again very soon, and praise him a great deal more than you did in your last."
9437,"I thank you again and again, for not going to the Lakes."
9438,How could I be so silly as to wish it!
9439,Your idea of the ponies is delightful.
9440,We will go round the park every day.
9441,I am the happiest creature in the world.
9442,"Perhaps other people have said so before, but no one with such justice."
9443,I am happier even than Jane;
9444,"she only smiles, I laugh."
9445,Mr.
9446,Darcy sends you all the love in the world that can be spared from me.
9447,"You are all to come to Pemberley at Christmas. Yours,”"
9448,etc.
9449,Mr.
9450,"Darcy’s letter to Lady Catherine was in a different style, and still different from either was what Mr."
9451,Bennet sent to Mr.
9452,"Collins, in return for his last."
9454,"“Dear Sir, “I must trouble you once more for congratulations."
9455,Elizabeth will soon be the wife of Mr.
9456,Darcy.
9457,Console Lady Catherine as well as you can.
