sid,sentence
1360,the drinking of alcohol was to be punished by death.
1361,"By the evening, however, Napoleon appeared to be somewhat better, and the following morning Squealer was able to tell them that he was well on the way to recovery."
1362,"By the evening of that day Napoleon was back at work, and on the next day it was learned that he had instructed Whymper to purchase in Willingdon some booklets on brewing and distilling."
1363,"A week later Napoleon gave orders that the small paddock beyond the orchard, which it had previously been intended to set aside as a grazing-ground for animals who were past work, was to be ploughed up."
1364,It was given out that the pasture was exhausted and needed re-seeding;
1365,but it soon became known that Napoleon intended to sow it with barley.
1366,About this time there occurred a strange incident which hardly anyone was able to understand.
1367,"One night at about twelve o'clock there was a loud crash in the yard, and the animals rushed out of their stalls."
1368,It was a moonlit night.
1369,"At the foot of the end wall of the big barn, where the Seven Commandments were written, there lay a ladder broken in two pieces."
1370,"Squealer, temporarily stunned, was sprawling beside it, and near at hand there lay a lantern, a paint-brush, and an overturned pot of white paint."
1371,"The dogs immediately made a ring round Squealer, and escorted him back to the farmhouse as soon as he was able to walk."
1372,"None of the animals could form any idea as to what this meant, except old Benjamin, who nodded his muzzle with a knowing air, and seemed to understand, but would say nothing."
1373,"But a few days later Muriel, reading over the Seven Commandments to herself, noticed that there was yet another of them which the animals had remembered wrong."
1374,"They had thought that the Fifth Commandment was ""No animal shall drink alcohol,"" but there were two words that they had forgotten."
1375,Actually the Commandment read:
1376,"""No animal shall drink alcohol to excess ."""
1378,Chapter Nine
1379,Boxer's split hoof was a long time in healing.
1380,They had started the rebuilding of the windmill the day after the victory celebrations were ended.
1381,"Boxer refused to take even a day off work, and made it a point of honour not to let it be seen that he was in pain."
1382,In the evenings he would admit privately to Clover that the hoof troubled him a great deal.
1383,"Clover treated the hoof with poultices of herbs which she prepared by chewing them, and both she and Benjamin urged Boxer to work less hard."
1384,"""A horse's lungs do not last for ever,"" she said to him."
1385,But Boxer would not listen.
1386,"He had, he said, only one real ambition left—to see the windmill well under way before he reached the age for retirement."
1387,"At the beginning, when the laws of Animal Farm were first formulated, the retiring age had been fixed for horses and pigs at twelve, for cows at fourteen, for dogs at nine, for sheep at seven, and for hens and geese at five."
1388,Liberal old-age pensions had been agreed upon.
1389,"As yet no animal had actually retired on pension, but of late the subject had been discussed more and more."
1390,"Now that the small field beyond the orchard had been set aside for barley, it was rumoured that a corner of the large pasture was to be fenced off and turned into a grazing-ground for superannuated animals."
1391,"For a horse, it was said, the pension would be five pounds of corn a day and, in winter, fifteen pounds of hay, with a carrot or possibly an apple on public holidays."
1392,Boxer's twelfth birthday was due in the late summer of the following year.
1393,Meanwhile life was hard.
1394,"The winter was as cold as the last one had been, and food was even shorter."
1395,"Once again all rations were reduced, except those of the pigs and the dogs."
1396,"A too rigid equality in rations, Squealer explained, would have been contrary to the principles of Animalism."
1397,"In any case he had no difficulty in proving to the other animals that they were not in reality short of food, whatever the appearances might be."
1398,"For the time being, certainly, it had been found necessary to make a readjustment of rations (Squealer always spoke of it as a ""readjustment,"" never as a ""reduction""), but in comparison with the days of Jones, the improvement was enormous."
1399,"Reading out the figures in a shrill, rapid voice, he proved to them in detail that they had more oats, more hay, more turnips than they had had in Jones's day, that they worked shorter hours, that their drinking water was of better quality, that they lived longer, that a larger proportion of their young ones survived infancy, and that they had more straw in their stalls and suffered less from fleas."
1400,The animals believed every word of it.
1401,"Truth to tell, Jones and all he stood for had almost faded out of their memories."
1402,"They knew that life nowadays was harsh and bare, that they were often hungry and often cold, and that they were usually working when they were not asleep."
1403,But doubtless it had been worse in the old days.
1404,They were glad to believe so.
1405,"Besides, in those days they had been slaves and now they were free, and that made all the difference, as Squealer did not fail to point out."
1406,There were many more mouths to feed now.
1407,"In the autumn the four sows had all littered about simultaneously, producing thirty-one young pigs between them."
1408,"The young pigs were piebald, and as Napoleon was the only boar on the farm, it was possible to guess at their parentage."
1409,"It was announced that later, when bricks and timber had been purchased, a schoolroom would be built in the farmhouse garden."
1410,"For the time being, the young pigs were given their instruction by Napoleon himself in the farmhouse kitchen."
1411,"They took their exercise in the garden, and were discouraged from playing with the other young animals."
1412,"About this time, too, it was laid down as a rule that when a pig and any other animal met on the path, the other animal must stand aside:"
1413,"and also that all pigs, of whatever degree, were to have the privilege of wearing green ribbons on their tails on Sundays."
1414,"The farm had had a fairly successful year, but was still short of money."
1415,"There were the bricks, sand, and lime for the schoolroom to be purchased, and it would also be necessary to begin saving up again for the machinery for the windmill."
1416,"Then there were lamp oil and candles for the house, sugar for Napoleon's own table (he forbade this to the other pigs, on the ground that it made them fat), and all the usual replacements such as tools, nails, string, coal, wire, scrap-iron, and dog biscuits."
1417,"A stump of hay and part of the potato crop were sold off, and the contract for eggs was increased to six hundred a week, so that that year the hens barely hatched enough chicks to keep their numbers at the same level."
1418,"Rations, reduced in December, were reduced again in February, and lanterns in the stalls were forbidden to save oil."
1419,"But the pigs seemed comfortable enough, and in fact were putting on weight if anything."
1420,"One afternoon in late February a warm, rich, appetising scent, such as the animals had never smelt before, wafted itself across the yard from the little brew-house, which had been disused in Jones's time, and which stood beyond the kitchen."
1421,Someone said it was the smell of cooking barley.
1422,The animals sniffed the air hungrily and wondered whether a warm mash was being prepared for their supper.
1423,"But no warm mash appeared, and on the following Sunday it was announced that from now onwards all barley would be reserved for the pigs."
1424,The field beyond the orchard had already been sown with barley.
1425,"And the news soon leaked out that every pig was now receiving a ration of a pint of beer daily, with half a gallon for Napoleon himself, which was always served to him in the Crown Derby soup tureen."
1426,"But if there were hardships to be borne, they were partly offset by the fact that life nowadays had a greater dignity than it had had before."
1427,"There were more songs, more speeches, more processions."
1428,"Napoleon had commanded that once a week there should be held something called a Spontaneous Demonstration, the object of which was to celebrate the struggles and triumphs of Animal Farm."
1429,"At the appointed time the animals would leave their work and march round the precincts of the farm in military formation, with the pigs leading, then the horses, then the cows, then the sheep, and then the poultry."
1430,The dogs flanked the procession and at the head of all marched Napoleon's black cockerel.
1431,"Boxer and Clover always carried between them a green banner marked with the hoof and the horn and the caption, ""Long live Comrade Napoleon!"""
1432,"Afterwards there were recitations of poems composed in Napoleon's honour, and a speech by Squealer giving particulars of the latest increases in the production of foodstuffs, and on occasion a shot was fired from the gun."
1433,"The sheep were the greatest devotees of the Spontaneous Demonstration, and if anyone complained (as a few animals sometimes did, when no pigs or dogs were near) that they wasted time and meant a lot of standing about in the cold, the sheep were sure to silence him with a tremendous bleating of ""Four legs good, two legs bad!"""
1434,But by and large the animals enjoyed these celebrations.
1435,"They found it comforting to be reminded that, after all, they were truly their own masters and that the work they did was for their own benefit."
1436,"So that, what with the songs, the processions, Squealer's lists of figures, the thunder of the gun, the crowing of the cockerel, and the fluttering of the flag, they were able to forget that their bellies were empty, at least part of the time."
1437,"In April, Animal Farm was proclaimed a Republic, and it became necessary to elect a President."
1438,"There was only one candidate, Napoleon, who was elected unanimously."
1439,On the same day it was given out that fresh documents had been discovered which revealed further details about Snowball's complicity with Jones.
1440,"It now appeared that Snowball had not, as the animals had previously imagined, merely attempted to lose the Battle of the Cowshed by means of a stratagem, but had been openly fighting on Jones's side."
1441,"In fact, it was he who had actually been the leader of the human forces, and had charged into battle with the words ""Long live Humanity!"""
1442,on his lips.
1443,"The wounds on Snowball's back, which a few of the animals still remembered to have seen, had been inflicted by Napoleon's teeth."
1444,"In the middle of the summer Moses the raven suddenly reappeared on the farm, after an absence of several years."
1445,"He was quite unchanged, still did no work, and talked in the same strain as ever about Sugarcandy Mountain."
1446,"He would perch on a stump, flap his black wings, and talk by the hour to anyone who would listen."
1447,"""Up there, comrades,"" he would say solemnly, pointing to the sky with his large beak—""up there, just on the other side of that dark cloud that you can see—there it lies, Sugarcandy Mountain, that happy country where we poor animals shall rest for ever from our labours!"""
1448,"He even claimed to have been there on one of his higher flights, and to have seen the everlasting fields of clover and the linseed cake and lump sugar growing on the hedges."
1449,Many of the animals believed him.
1450,"Their lives now, they reasoned, were hungry and laborious;"
1451,was it not right and just that a better world should exist somewhere else?
1452,A thing that was difficult to determine was the attitude of the pigs towards Moses.
1453,"They all declared contemptuously that his stories about Sugarcandy Mountain were lies, and yet they allowed him to remain on the farm, not working, with an allowance of a gill of beer a day."
1454,"After his hoof had healed up, Boxer worked harder than ever."
1455,"Indeed, all the animals worked like slaves that year."
1456,"Apart from the regular work of the farm, and the rebuilding of the windmill, there was the schoolhouse for the young pigs, which was started in March."
1457,"Sometimes the long hours on insufficient food were hard to bear, but Boxer never faltered."
1458,In nothing that he said or did was there any sign that his strength was not what it had been.
1459,It was only his appearance that was a little altered;
1460,"his hide was less shiny than it had used to be, and his great haunches seemed to have shrunken."
1461,"The others said, ""Boxer will pick up when the spring grass comes on"";"
1462,but the spring came and Boxer grew no fatter.
1463,"Sometimes on the slope leading to the top of the quarry, when he braced his muscles against the weight of some vast boulder, it seemed that nothing kept him on his feet except the will to continue."
1464,"At such times his lips were seen to form the words, ""I will work harder"";"
1465,he had no voice left.
1466,"Once again Clover and Benjamin warned him to take care of his health, but Boxer paid no attention."
1467,His twelfth birthday was approaching.
1468,He did not care what happened so long as a good store of stone was accumulated before he went on pension.
1469,"Late one evening in the summer, a sudden rumour ran round the farm that something had happened to Boxer."
1470,He had gone out alone to drag a load of stone down to the windmill.
1471,"And sure enough, the rumour was true."
1472,A few minutes later two pigeons came racing in with the news:
1473,"""Boxer has fallen!"
1474,"He is lying on his side and can't get up!"""
1475,About half the animals on the farm rushed out to the knoll where the windmill stood.
1476,"There lay Boxer, between the shafts of the cart, his neck stretched out, unable even to raise his head."
1477,"His eyes were glazed, his sides matted with sweat."
1478,A thin stream of blood had trickled out of his mouth.
1479,Clover dropped to her knees at his side.
1480,"""Boxer!"""
1481,"she cried, ""how are you?"""
1482,"""It is my lung,"" said Boxer in a weak voice."
1483,"""It does not matter."
1484,I think you will be able to finish the windmill without me.
1485,There is a pretty good store of stone accumulated.
1486,I had only another month to go in any case.
1487,"To tell you the truth, I had been looking forward to my retirement."
1488,"And perhaps, as Benjamin is growing old too, they will let him retire at the same time and be a companion to me."""
1489,"""We must get help at once,"" said Clover."
1490,"""Run, somebody, and tell Squealer what has happened."""
1491,All the other animals immediately raced back to the farmhouse to give Squealer the news.
1492,"Only Clover remained, and Benjamin, who lay down at Boxer's side, and, without speaking, kept the flies off him with his long tail."
1493,"After about a quarter of an hour Squealer appeared, full of sympathy and concern."
1494,"He said that Comrade Napoleon had learned with the very deepest distress of this misfortune to one of the most loyal workers on the farm, and was already making arrangements to send Boxer to be treated in the hospital at Willingdon."
1495,The animals felt a little uneasy at this.
1496,"Except for Mollie and Snowball, no other animal had ever left the farm, and they did not like to think of their sick comrade in the hands of human beings."
1497,"However, Squealer easily convinced them that the veterinary surgeon in Willingdon could treat Boxer's case more satisfactorily than could be done on the farm."
1498,"And about half an hour later, when Boxer had somewhat recovered, he was with difficulty got on to his feet, and managed to limp back to his stall, where Clover and Benjamin had prepared a good bed of straw for him."
1499,For the next two days Boxer remained in his stall.
1500,"The pigs had sent out a large bottle of pink medicine which they had found in the medicine chest in the bathroom, and Clover administered it to Boxer twice a day after meals."
1501,"In the evenings she lay in his stall and talked to him, while Benjamin kept the flies off him."
1502,Boxer professed not to be sorry for what had happened.
1503,"If he made a good recovery, he might expect to live another three years, and he looked forward to the peaceful days that he would spend in the corner of the big pasture."
1504,It would be the first time that he had had leisure to study and improve his mind.
1505,"He intended, he said, to devote the rest of his life to learning the remaining twenty-two letters of the alphabet."
1506,"However, Benjamin and Clover could only be with Boxer after working hours, and it was in the middle of the day when the van came to take him away."
1507,"The animals were all at work weeding turnips under the supervision of a pig, when they were astonished to see Benjamin come galloping from the direction of the farm buildings, braying at the top of his voice."
1508,"It was the first time that they had ever seen Benjamin excited—indeed, it was the first time that anyone had ever seen him gallop."
1509,"""Quick, quick!"""
1510,he shouted.
1511,"""Come at once!"
1512,"They're taking Boxer away!"""
1513,"Without waiting for orders from the pig, the animals broke off work and raced back to the farm buildings."
1514,"Sure enough, there in the yard was a large closed van, drawn by two horses, with lettering on its side and a sly-looking man in a low-crowned bowler hat sitting on the driver's seat."
1515,And Boxer's stall was empty.
1516,The animals crowded round the van.
1517,"""Good-bye, Boxer!"""
1518,"they chorused, ""good-bye!"""
1519,"""Fools!"
1520,"Fools!"""
1521,"shouted Benjamin, prancing round them and stamping the earth with his small hoofs."
1522,"""Fools!"
1523,"Do you not see what is written on the side of that van?"""
1524,"That gave the animals pause, and there was a hush."
1525,Muriel began to spell out the words.
1526,But Benjamin pushed her aside and in the midst of a deadly silence he read:
1527,"""'Alfred Simmonds, Horse Slaughterer and Glue Boiler, Willingdon."
1528,Dealer in Hides and Bone-Meal.
1529,Kennels Supplied.'
1530,Do you not understand what that means?
1531,"They are taking Boxer to the knacker's!"""
1532,A cry of horror burst from all the animals.
1533,At this moment the man on the box whipped up his horses and the van moved out of the yard at a smart trot.
1534,"All the animals followed, crying out at the tops of their voices."
1535,Clover forced her way to the front.
1536,The van began to gather speed.
1537,"Clover tried to stir her stout limbs to a gallop, and achieved a canter."
1538,"""Boxer!"""
1539,she cried.
1540,"""Boxer!"
1541,Boxer!
1542,"Boxer!"""
1543,"And just at this moment, as though he had heard the uproar outside, Boxer's face, with the white stripe down his nose, appeared at the small window at the back of the van."
1544,"""Boxer!"""
1545,cried Clover in a terrible voice.
1546,"""Boxer!"
1547,Get out!
1548,Get out quickly!
1549,"They are taking you to your death!"""
1550,"All the animals took up the cry of ""Get out, Boxer, get out!"""
1551,But the van was already gathering speed and drawing away from them.
1552,It was uncertain whether Boxer had understood what Clover had said.
1553,But a moment later his face disappeared from the window and there was the sound of a tremendous drumming of hoofs inside the van.
1554,He was trying to kick his way out.
1555,The time had been when a few kicks from Boxer's hoofs would have smashed the van to matchwood.
1556,But alas!
1557,his strength had left him;
1558,and in a few moments the sound of drumming hoofs grew fainter and died away.
1559,In desperation the animals began appealing to the two horses which drew the van to stop.
1560,"""Comrades, comrades!"""
1561,they shouted.
1562,"""Don't take your own brother to his death!"""
1563,"But the stupid brutes, too ignorant to realise what was happening, merely set back their ears and quickened their pace."
1564,Boxer's face did not reappear at the window.
1565,"Too late, someone thought of racing ahead and shutting the five-barred gate;"
1566,but in another moment the van was through it and rapidly disappearing down the road.
1567,Boxer was never seen again.
1568,"Three days later it was announced that he had died in the hospital at Willingdon, in spite of receiving every attention a horse could have."
1569,Squealer came to announce the news to the others.
1570,"He had, he said, been present during Boxer's last hours."
1571,"""It was the most affecting sight I have ever seen!"""
1572,"said Squealer, lifting his trotter and wiping away a tear."
1573,"""I was at his bedside at the very last."
1574,"And at the end, almost too weak to speak, he whispered in my ear that his sole sorrow was to have passed on before the windmill was finished."
1575,"'Forward, comrades!'"
1576,he whispered.
1577,'Forward in the name of the Rebellion.
1578,Long live Animal Farm!
1579,Long live Comrade Napoleon!
1580,Napoleon is always right.'
1581,"Those were his very last words, comrades."""
1582,Here Squealer's demeanour suddenly changed.
1583,"He fell silent for a moment, and his little eyes darted suspicious glances from side to side before he proceeded."
1584,"It had come to his knowledge, he said, that a foolish and wicked rumour had been circulated at the time of Boxer's removal."
1585,"Some of the animals had noticed that the van which took Boxer away was marked ""Horse Slaughterer,"" and had actually jumped to the conclusion that Boxer was being sent to the knacker's."
1586,"It was almost unbelievable, said Squealer, that any animal could be so stupid."
1587,"Surely, he cried indignantly, whisking his tail and skipping from side to side, surely they knew their beloved Leader, Comrade Napoleon, better than that?"
1588,But the explanation was really very simple.
1589,"The van had previously been the property of the knacker, and had been bought by the veterinary surgeon, who had not yet painted the old name out."
1590,That was how the mistake had arisen.
1591,The animals were enormously relieved to hear this.
1592,"And when Squealer went on to give further graphic details of Boxer's death-bed, the admirable care he had received, and the expensive medicines for which Napoleon had paid without a thought as to the cost, their last doubts disappeared and the sorrow that they felt for their comrade's death was tempered by the thought that at least he had died happy."
1593,Napoleon himself appeared at the meeting on the following Sunday morning and pronounced a short oration in Boxer's honour.
1594,"It had not been possible, he said, to bring back their lamented comrade's remains for interment on the farm, but he had ordered a large wreath to be made from the laurels in the farmhouse garden and sent down to be placed on Boxer's grave."
1595,And in a few days' time the pigs intended to hold a memorial banquet in Boxer's honour.
1596,"Napoleon ended his speech with a reminder of Boxer's two favourite maxims, ""I will work harder"" and ""Comrade Napoleon is always right""—maxims, he said, which every animal would do well to adopt as his own."
1597,"On the day appointed for the banquet, a grocer's van drove up from Willingdon and delivered a large wooden crate at the farmhouse."
1598,"That night there was the sound of uproarious singing, which was followed by what sounded like a violent quarrel and ended at about eleven o'clock with a tremendous crash of glass."
1599,"No one stirred in the farmhouse before noon on the following day, and the word went round that from somewhere or other the pigs had acquired the money to buy themselves another case of whisky."
1601,Chapter Ten
1602,Years passed.
1603,"The seasons came and went, the short animal lives fled by."
1604,"A time came when there was no one who remembered the old days before the Rebellion, except Clover, Benjamin, Moses the raven, and a number of the pigs."
1605,Muriel was dead;
1606,"Bluebell, Jessie, and Pincher were dead."
1607,Jones too was dead—he had died in an inebriates' home in another part of the county.
1608,Snowball was forgotten.
1609,"Boxer was forgotten, except by the few who had known him."
1610,"Clover was an old stout mare now, stiff in the joints and with a tendency to rheumy eyes."
1611,"She was two years past the retiring age, but in fact no animal had ever actually retired."
1612,The talk of setting aside a corner of the pasture for superannuated animals had long since been dropped.
1613,Napoleon was now a mature boar of twenty-four stone.
1614,Squealer was so fat that he could with difficulty see out of his eyes.
1615,"Only old Benjamin was much the same as ever, except for being a little greyer about the muzzle, and, since Boxer's death, more morose and taciturn than ever."
1616,"There were many more creatures on the farm now, though the increase was not so great as had been expected in earlier years."
1617,"Many animals had been born to whom the Rebellion was only a dim tradition, passed on by word of mouth, and others had been bought who had never heard mention of such a thing before their arrival."
1618,The farm possessed three horses now besides Clover.
1619,"They were fine upstanding beasts, willing workers and good comrades, but very stupid."
1620,None of them proved able to learn the alphabet beyond the letter B.
1621,"They accepted everything that they were told about the Rebellion and the principles of Animalism, especially from Clover, for whom they had an almost filial respect;"
1622,but it was doubtful whether they understood very much of it.
1623,"The farm was more prosperous now, and better organised:"
1624,it had even been enlarged by two fields which had been bought from Mr.
1625,Pilkington.
1626,"The windmill had been successfully completed at last, and the farm possessed a threshing machine and a hay elevator of its own, and various new buildings had been added to it."
1627,Whymper had bought himself a dogcart.
1628,"The windmill, however, had not after all been used for generating electrical power."
1629,"It was used for milling corn, and brought in a handsome money profit."
1630,The animals were hard at work building yet another windmill;
1631,"when that one was finished, so it was said, the dynamos would be installed."
1632,"But the luxuries of which Snowball had once taught the animals to dream, the stalls with electric light and hot and cold water, and the three-day week, were no longer talked about."
1633,Napoleon had denounced such ideas as contrary to the spirit of Animalism.
1634,"The truest happiness, he said, lay in working hard and living frugally."
1635,"Somehow it seemed as though the farm had grown richer without making the animals themselves any richer—except, of course, for the pigs and the dogs."
1636,Perhaps this was partly because there were so many pigs and so many dogs.
1637,"It was not that these creatures did not work, after their fashion."
1638,"There was, as Squealer was never tired of explaining, endless work in the supervision and organisation of the farm."
1639,Much of this work was of a kind that the other animals were too ignorant to understand.
1640,"For example, Squealer told them that the pigs had to expend enormous labours every day upon mysterious things called ""files,"" ""reports,"" ""minutes,"" and ""memoranda."""
1641,"These were large sheets of paper which had to be closely covered with writing, and as soon as they were so covered, they were burnt in the furnace."
1642,"This was of the highest importance for the welfare of the farm, Squealer said."
1643,"But still, neither pigs nor dogs produced any food by their own labour;"
1644,"and there were very many of them, and their appetites were always good."
1645,"As for the others, their life, so far as they knew, was as it had always been."
1646,"They were generally hungry, they slept on straw, they drank from the pool, they laboured in the fields;"
1647,"in winter they were troubled by the cold, and in summer by the flies."
1648,"Sometimes the older ones among them racked their dim memories and tried to determine whether in the early days of the Rebellion, when Jones's expulsion was still recent, things had been better or worse than now."
1649,They could not remember.
1650,There was nothing with which they could compare their present lives:
1651,"they had nothing to go upon except Squealer's lists of figures, which invariably demonstrated that everything was getting better and better."
1652,The animals found the problem insoluble;
1653,"in any case, they had little time for speculating on such things now."
1654,"Only old Benjamin professed to remember every detail of his long life and to know that things never had been, nor ever could be much better or much worse—hunger, hardship, and disappointment being, so he said, the unalterable law of life."
1655,And yet the animals never gave up hope.
1656,"More, they never lost, even for an instant, their sense of honour and privilege in being members of Animal Farm."
1657,They were still the only farm in the whole county—in all England!—owned
1658,and operated by animals.
1659,"Not one of them, not even the youngest, not even the newcomers who had been brought from farms ten or twenty miles away, ever ceased to marvel at that."
1660,"And when they heard the gun booming and saw the green flag fluttering at the masthead, their hearts swelled with imperishable pride, and the talk turned always towards the old heroic days, the expulsion of Jones, the writing of the Seven Commandments, the great battles in which the human invaders had been defeated."
1661,None of the old dreams had been abandoned.
1662,"The Republic of the Animals which Major had foretold, when the green fields of England should be untrodden by human feet, was still believed in."
1663,Some day it was coming:
1664,"it might not be soon, it might not be within the lifetime of any animal now living, but still it was coming."
1665,Even the tune of Beasts of England was perhaps hummed secretly here and there:
1666,"at any rate, it was a fact that every animal on the farm knew it, though no one would have dared to sing it aloud."
1667,It might be that their lives were hard and that not all of their hopes had been fulfilled;
1668,but they were conscious that they were not as other animals.
1669,"If they went hungry, it was not from feeding tyrannical human beings;"
1670,"if they worked hard, at least they worked for themselves."
1671,No creature among them went upon two legs.
1672,"No creature called any other creature ""Master."""
1673,All animals were equal.
1674,"One day in early summer Squealer ordered the sheep to follow him, and led them out to a piece of waste ground at the other end of the farm, which had become overgrown with birch saplings."
1675,The sheep spent the whole day there browsing at the leaves under Squealer's supervision.
1676,"In the evening he returned to the farmhouse himself, but, as it was warm weather, told the sheep to stay where they were."
1677,"It ended by their remaining there for a whole week, during which time the other animals saw nothing of them."
1678,Squealer was with them for the greater part of every day.
1679,"He was, he said, teaching them to sing a new song, for which privacy was needed."
1680,"It was just after the sheep had returned, on a pleasant evening when the animals had finished work and were making their way back to the farm buildings, that the terrified neighing of a horse sounded from the yard."
1681,"Startled, the animals stopped in their tracks."
1682,It was Clover's voice.
1683,"She neighed again, and all the animals broke into a gallop and rushed into the yard."
1684,Then they saw what Clover had seen.
1685,It was a pig walking on his hind legs.
1686,"Yes, it was Squealer."
1687,"A little awkwardly, as though not quite used to supporting his considerable bulk in that position, but with perfect balance, he was strolling across the yard."
1688,"And a moment later, out from the door of the farmhouse came a long file of pigs, all walking on their hind legs."
1689,"Some did it better than others, one or two were even a trifle unsteady and looked as though they would have liked the support of a stick, but every one of them made his way right round the yard successfully."
1690,"And finally there was a tremendous baying of dogs and a shrill crowing from the black cockerel, and out came Napoleon himself, majestically upright, casting haughty glances from side to side, and with his dogs gambolling round him."
1691,He carried a whip in his trotter.
1692,There was a deadly silence.
1693,"Amazed, terrified, huddling together, the animals watched the long line of pigs march slowly round the yard."
1694,It was as though the world had turned upside-down.
1695,"Then there came a moment when the first shock had worn off and when, in spite of everything—in spite of their terror of the dogs, and of the habit, developed through long years, of never complaining, never criticising, no matter what happened—they might have uttered some word of protest."
1696,"But just at that moment, as though at a signal, all the sheep burst out into a tremendous bleating of— ""Four legs good, two legs better !"
1697,"Four legs good, two legs better !"
1698,"Four legs good, two legs better !"""
1699,It went on for five minutes without stopping.
1700,"And by the time the sheep had quieted down, the chance to utter any protest had passed, for the pigs had marched back into the farmhouse."
1701,Benjamin felt a nose nuzzling at his shoulder.
1702,He looked round.
1703,It was Clover.
1704,Her old eyes looked dimmer than ever.
1705,"Without saying anything, she tugged gently at his mane and led him round to the end of the big barn, where the Seven Commandments were written."
1706,For a minute or two they stood gazing at the tarred wall with its white lettering.
1707,"""My sight is failing,"" she said finally."
1708,"""Even when I was young I could not have read what was written there."
1709,But it appears to me that that wall looks different.
1710,"Are the Seven Commandments the same as they used to be, Benjamin?"""
1711,"For once Benjamin consented to break his rule, and he read out to her what was written on the wall."
1712,There was nothing there now except a single Commandment.
1713,It ran:
1714,ALL ANIMALS ARE EQUAL BUT SOME ANIMALS ARE MORE EQUAL THAN OTHERS After that it did not seem strange when next day the pigs who were supervising the work of the farm all carried whips in their trotters.
1715,"It did not seem strange to learn that the pigs had bought themselves a wireless set, were arranging to install a telephone, and had taken out subscriptions to John Bull , Tit-Bits , and the Daily Mirror ."
1716,"It did not seem strange when Napoleon was seen strolling in the farmhouse garden with a pipe in his mouth—no, not even when the pigs took Mr."
1717,"Jones's clothes out of the wardrobes and put them on, Napoleon himself appearing in a black coat, ratcatcher breeches, and leather leggings, while his favourite sow appeared in the watered silk dress which Mrs."
1718,Jones had been used to wear on Sundays.
1719,"A week later, in the afternoon, a number of dog-carts drove up to the farm."
1720,A deputation of neighbouring farmers had been invited to make a tour of inspection.
1721,"They were shown all over the farm, and expressed great admiration for everything they saw, especially the windmill."
1722,The animals were weeding the turnip field.
1723,"They worked diligently, hardly raising their faces from the ground, and not knowing whether to be more frightened of the pigs or of the human visitors."
1724,That evening loud laughter and bursts of singing came from the farmhouse.
1725,"And suddenly, at the sound of the mingled voices, the animals were stricken with curiosity."
1726,"What could be happening in there, now that for the first time animals and human beings were meeting on terms of equality?"
1727,With one accord they began to creep as quietly as possible into the farmhouse garden.
1728,"At the gate they paused, half frightened to go on, but Clover led the way in."
1729,"They tiptoed up to the house, and such animals as were tall enough peered in at the dining-room window."
1730,"There, round the long table, sat half a dozen farmers and half a dozen of the more eminent pigs, Napoleon himself occupying the seat of honour at the head of the table."
1731,The pigs appeared completely at ease in their chairs.
1732,"The company had been enjoying a game of cards, but had broken off for the moment, evidently in order to drink a toast."
1733,"A large jug was circulating, and the mugs were being refilled with beer."
1734,No one noticed the wondering faces of the animals that gazed in at the window.
1735,Mr.
1736,"Pilkington, of Foxwood, had stood up, his mug in his hand."
1737,"In a moment, he said, he would ask the present company to drink a toast."
1738,"But before doing so, there were a few words that he felt it incumbent upon him to say."
1739,"It was a source of great satisfaction to him, he said—and, he was sure, to all others present—to feel that a long period of mistrust and misunderstanding had now come to an end."
1740,"There had been a time—not that he, or any of the present company, had shared such sentiments—but there had been a time when the respected proprietors of Animal Farm had been regarded, he would not say with hostility, but perhaps with a certain measure of misgiving, by their human neighbours."
1741,"Unfortunate incidents had occurred, mistaken ideas had been current."
1742,It had been felt that the existence of a farm owned and operated by pigs was somehow abnormal and was liable to have an unsettling effect in the neighbourhood.
1743,"Too many farmers had assumed, without due enquiry, that on such a farm a spirit of licence and indiscipline would prevail."
1744,"They had been nervous about the effects upon their own animals, or even upon their human employees."
1745,But all such doubts were now dispelled.
1746,"Today he and his friends had visited Animal Farm and inspected every inch of it with their own eyes, and what did they find?"
1747,"Not only the most up-to-date methods, but a discipline and an orderliness which should be an example to all farmers everywhere."
1748,He believed that he was right in saying that the lower animals on Animal Farm did more work and received less food than any animals in the county.
1749,"Indeed, he and his fellow-visitors today had observed many features which they intended to introduce on their own farms immediately."
1750,"He would end his remarks, he said, by emphasising once again the friendly feelings that subsisted, and ought to subsist, between Animal Farm and its neighbours."
1751,"Between pigs and human beings there was not, and there need not be, any clash of interests whatever."
1752,Their struggles and their difficulties were one.
1753,Was not the labour problem the same everywhere?
1754,Here it became apparent that Mr.
1755,"Pilkington was about to spring some carefully prepared witticism on the company, but for a moment he was too overcome by amusement to be able to utter it."
1756,"After much choking, during which his various chins turned purple, he managed to get it out:"
1757,"""If you have your lower animals to contend with,"" he said, ""we have our lower classes!""!"
1758,This bon mot set the table in a roar;
1759,and Mr.
1760,"Pilkington once again congratulated the pigs on the low rations, the long working hours, and the general absence of pampering which he had observed on Animal Farm."
1761,"And now, he said finally, he would ask the company to rise to their feet and make certain that their glasses were full."
1762,"""Gentlemen,"" concluded Mr."
1763,"Pilkington, ""gentlemen, I give you a toast:"
1764,"To the prosperity of Animal Farm!"""
1765,There was enthusiastic cheering and stamping of feet.
1766,Napoleon was so gratified that he left his place and came round the table to clink his mug against Mr.
1767,Pilkington's before emptying it.
1768,"When the cheering had died down, Napoleon, who had remained on his feet, intimated that he too had a few words to say."
